url_path,views_total,views_unique
/coonwg1/ezscore,27,15
/coonwg1/ezscore/tree/github-repo-stats,1,1
/coonwg1/ezscore/tree/main/model,1,1
/coonwg1/ezscore/tree/main/src/ezscore,1,1
