url_path,views_total,views_unique
/coonwg1/ezscore,51,27
/coonwg1/ezscore/graphs/traffic,6,1
/coonwg1/ezscore/blob/main/ezscore_demo.py,5,3
/coonwg1/ezscore/releases/tag/v0.3.0,4,1
/coonwg1/ezscore/issues,3,2
/coonwg1/ezscore/issues/3,2,1
/coonwg1/ezscore/pulse,2,1
/coonwg1/ezscore/tree/main/model,2,1
/coonwg1/ezscore/actions,1,1
/coonwg1/ezscore/activity,1,1
