url_path,views_total,views_unique
/coonwg1/ezscore,19,14
/coonwg1/ezscore/tree/main/model,2,1
/coonwg1/ezscore/releases/tag/v1.0,1,1
/coonwg1/ezscore/tree/main/model/ez6,1,1
/coonwg1/ezscore/tree/main/model/ez6/variables,1,1
