url_path,views_total,views_unique
/coonwg1/ezscore,17,12
/coonwg1/ezscore/releases/tag/v1.0,10,4
/coonwg1/ezscore/issues/4,3,2
/coonwg1/ezscore/tree/main/model,2,2
/coonwg1/ezscore/blob/main/src/ezscore/model_utils.py,2,1
/coonwg1/ezscore/edit/main/src/ezscore/model_utils.py,1,1
/coonwg1/ezscore/releases,1,1
/coonwg1/ezscore/tree/main/model/ez6,1,1
/coonwg1/ezscore/tree/main/src/ezscore,1,1
